Student ID,Operating System,DSA,Frontend,Backend,Machine Learning,Data Analytics,Attendance (Operating System),Attendance (DSA),Attendance (Frontend),Attendance (Backend),Attendance (Machine Learning),Attendance (Data Analytics),Strong_Operating System,Weak_Operating System,Strong_DSA,Weak_DSA,Strong_Frontend,Weak_Frontend,Strong_Backend,Weak_Backend,Strong_Machine Learning,Weak_Machine Learning,Strong_Data Analytics,Weak_Data Analytics,Project 1_AI,Project 1_Cybersecurity,Project 1_Data Science,Project 1_Game Development,Project 1_Machine Learning,Project 1_Robotics,Project 1_Web Development,Project 2_AI,Project 2_Cybersecurity,Project 2_Data Science,Project 2_Game Development,Project 2_Machine Learning,Project 2_Robotics,Project 2_Web Development,Project 3_AI,Project 3_Cybersecurity,Project 3_Data Science,Project 3_Game Development,Project 3_Machine Learning,Project 3_Robotics,Project 3_Web Development,Project 4_AI,Project 4_Cybersecurity,Project 4_Data Science,Project 4_Game Development,Project 4_Machine Learning,Project 4_Robotics,Project 4_Web Development
542,0.7733333333333333,0.15999999999999998,0.28,0.013333333333333308,0.7066666666666667,0.06666666666666665,74,80,87,75,98,70,0,0,0,1,0,1,0,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
543,0.9066666666666666,0.0,0.18666666666666665,0.29333333333333333,0.7999999999999999,0.9066666666666666,53,51,94,51,94,85,1,0,0,1,0,1,0,1,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
544,0.7333333333333333,0.06666666666666665,0.92,0.6266666666666667,0.03999999999999998,0.33333333333333337,73,71,98,79,52,95,0,0,0,1,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
545,0.013333333333333308,0.17333333333333334,0.8933333333333334,0.5733333333333334,0.18666666666666665,0.9600000000000001,97,67,85,75,99,68,0,1,0,1,1,0,0,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
546,0.6933333333333335,0.9333333333333335,0.10666666666666663,0.08000000000000002,0.6666666666666666,0.09333333333333332,100,69,78,99,77,85,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
547,0.6266666666666667,0.84,0.6,0.09333333333333332,0.19999999999999996,0.03999999999999998,85,96,77,92,69,79,0,0,1,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
548,0.4666666666666667,0.36,0.5466666666666666,0.33333333333333337,0.013333333333333308,0.0,60,51,57,97,64,60,0,1,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
549,0.12,0.7200000000000001,0.21333333333333337,0.053333333333333344,0.30666666666666664,0.19999999999999996,94,88,86,83,51,57,0,1,0,0,0,1,0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
550,0.22666666666666668,0.6666666666666666,0.48,0.15999999999999998,0.48,1.0,71,88,59,72,96,66,0,1,0,0,0,1,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
551,0.9600000000000001,0.9333333333333335,0.7733333333333333,0.5066666666666667,0.6,0.21333333333333337,64,99,85,97,85,54,1,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
552,0.03999999999999998,0.84,0.8933333333333334,0.4933333333333334,0.03999999999999998,0.6,96,61,89,93,73,65,0,1,1,0,1,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
553,0.8133333333333334,0.45333333333333337,0.5466666666666666,0.6666666666666666,0.0,0.7200000000000001,89,98,99,57,67,74,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
554,0.08000000000000002,0.8133333333333334,0.10666666666666663,0.6933333333333335,0.41333333333333333,0.92,94,100,77,77,65,75,0,1,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555,0.88,0.7200000000000001,0.9733333333333333,0.31999999999999995,0.44000000000000006,0.21333333333333337,94,94,90,66,97,80,1,0,0,0,1,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
556,0.24,1.0,0.8266666666666668,0.2666666666666667,0.2666666666666667,0.8133333333333334,99,79,65,93,100,68,0,1,1,0,1,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557,0.7333333333333333,0.48,0.5466666666666666,0.7466666666666667,0.013333333333333308,0.19999999999999996,66,85,91,73,83,68,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
558,0.8666666666666668,0.36,0.4933333333333334,0.9733333333333333,0.9066666666666666,0.9600000000000001,86,77,56,93,53,64,1,0,0,1,0,1,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559,0.6933333333333335,0.64,0.7066666666666667,0.12,0.84,0.52,59,93,84,85,51,97,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
560,0.053333333333333344,0.36,0.5066666666666667,0.9733333333333333,0.36,0.24,69,76,68,90,89,74,0,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
561,0.5333333333333333,0.7999999999999999,0.9333333333333335,0.17333333333333334,0.36,0.7733333333333333,80,92,70,76,51,50,0,1,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
562,0.14666666666666667,0.52,0.7466666666666667,0.7600000000000001,0.8266666666666668,0.3733333333333333,84,85,96,61,84,55,0,1,0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
563,0.29333333333333333,0.3733333333333333,0.3466666666666667,0.1333333333333333,0.08000000000000002,0.03999999999999998,50,70,65,56,59,94,0,1,0,1,0,1,0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
564,0.2666666666666667,0.31999999999999995,0.8933333333333334,0.10666666666666663,0.0,0.6133333333333334,58,91,72,83,71,88,0,1,0,1,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
565,0.45333333333333337,0.7066666666666667,0.9466666666666667,0.24,0.7733333333333333,0.9466666666666667,58,73,62,81,84,79,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
566,0.3466666666666667,0.17333333333333334,0.6266666666666667,0.42666666666666664,0.9066666666666666,0.64,71,54,72,65,65,90,0,1,0,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
567,0.8666666666666668,0.52,0.053333333333333344,0.9866666666666667,0.31999999999999995,0.33333333333333337,55,65,64,58,53,75,1,0,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
568,0.3466666666666667,0.7466666666666667,0.4,0.7866666666666667,0.5066666666666667,0.09333333333333332,55,91,93,76,68,80,0,1,0,0,0,1,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,0.52,0.8533333333333334,0.7066666666666667,1.0,0.6666666666666666,0.88,63,54,90,80,73,73,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
570,0.0,0.19999999999999996,0.6,0.4666666666666667,0.10666666666666663,0.18666666666666665,56,94,81,63,58,82,0,1,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
571,0.22666666666666668,0.22666666666666668,0.7866666666666667,0.24,0.88,0.10666666666666663,52,54,81,88,67,93,0,1,0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0.08000000000000002,0.44000000000000006,0.42666666666666664,1.0,0.6133333333333334,0.5333333333333333,80,50,81,58,93,96,0,1,0,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
573,0.68,0.12,0.7466666666666667,0.8266666666666668,0.7466666666666667,0.84,77,85,91,58,50,51,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
574,0.45333333333333337,0.33333333333333337,0.08000000000000002,0.92,0.2533333333333333,0.7333333333333333,91,52,61,81,79,58,0,1,0,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
575,0.3733333333333333,0.33333333333333337,0.24,0.42666666666666664,0.36,0.09333333333333332,61,59,55,67,87,72,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
576,0.053333333333333344,0.1333333333333333,0.41333333333333333,0.5333333333333333,0.9466666666666667,0.68,65,91,53,94,68,81,0,1,0,1,0,1,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
577,0.41333333333333333,0.15999999999999998,0.52,0.053333333333333344,0.8933333333333334,0.4,98,52,62,78,99,82,0,1,0,1,0,1,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
578,0.44000000000000006,0.2666666666666667,0.30666666666666664,0.3733333333333333,0.6266666666666667,0.7333333333333333,85,65,56,56,91,99,0,1,0,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
579,0.3733333333333333,0.21333333333333337,0.9466666666666667,0.7066666666666667,0.8266666666666668,0.52,61,58,80,94,89,54,0,1,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
580,0.29333333333333333,0.2533333333333333,0.45333333333333337,0.8666666666666668,0.8266666666666668,0.053333333333333344,96,98,74,61,91,52,0,1,0,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
581,0.33333333333333337,0.9600000000000001,0.9466666666666667,0.68,0.41333333333333333,0.0,53,58,87,88,56,87,0,1,1,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
582,0.84,0.5466666666666666,0.24,0.48,0.7999999999999999,0.17333333333333334,91,78,80,56,55,71,1,0,0,0,0,1,0,1,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
583,0.4666666666666667,0.22666666666666668,0.41333333333333333,0.28,0.5866666666666667,0.8266666666666668,52,87,58,87,63,68,0,1,0,1,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
584,0.7866666666666667,0.053333333333333344,0.06666666666666665,0.44000000000000006,0.3733333333333333,0.84,92,93,94,80,85,66,0,0,0,1,0,1,0,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
585,0.7600000000000001,0.45333333333333337,0.17333333333333334,0.68,0.33333333333333337,0.6666666666666666,84,60,100,87,66,82,0,0,0,1,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
586,0.9466666666666667,0.33333333333333337,0.9466666666666667,0.52,0.4933333333333334,0.84,71,66,58,64,54,50,1,0,0,1,1,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
587,0.3866666666666667,0.4666666666666667,0.3466666666666667,0.06666666666666665,0.6933333333333335,0.12,93,99,57,57,86,80,0,1,0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
588,0.7066666666666667,0.5733333333333334,0.09333333333333332,0.33333333333333337,0.48,0.36,68,68,75,67,94,59,0,0,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
589,0.4,0.9866666666666667,0.3733333333333333,0.9066666666666666,0.52,0.7333333333333333,61,57,63,91,74,61,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
590,0.33333333333333337,0.6133333333333334,0.10666666666666663,0.52,0.9866666666666667,0.4,81,82,50,74,67,82,0,1,0,0,0,1,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
591,0.2533333333333333,0.84,0.21333333333333337,0.5733333333333334,0.56,0.013333333333333308,65,88,94,58,95,82,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
592,0.4,0.9600000000000001,0.6133333333333334,0.41333333333333333,0.06666666666666665,0.41333333333333333,95,51,84,76,80,57,0,1,1,0,0,0,0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
593,0.8533333333333334,0.64,0.9866666666666667,0.7999999999999999,0.5466666666666666,0.8933333333333334,77,50,87,69,77,82,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
594,0.64,0.8266666666666668,0.5866666666666667,0.9600000000000001,0.6533333333333333,0.19999999999999996,63,63,84,66,59,61,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
595,0.36,0.8666666666666668,0.52,0.33333333333333337,0.8533333333333334,0.7999999999999999,81,51,62,89,74,84,0,1,1,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
596,0.2666666666666667,0.48,0.6,0.10666666666666663,0.5866666666666667,0.7866666666666667,90,65,50,92,65,71,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
597,0.09333333333333332,0.9866666666666667,0.84,0.29333333333333333,0.7600000000000001,0.48,66,97,91,84,74,54,0,1,1,0,1,0,0,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
598,0.6933333333333335,0.28,0.2666666666666667,0.7999999999999999,0.52,0.22666666666666668,86,87,69,99,90,79,0,0,0,1,0,1,1,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
599,0.5333333333333333,0.29333333333333333,0.44000000000000006,0.1333333333333333,0.9333333333333335,0.48,54,71,80,95,69,55,0,1,0,1,0,1,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
600,0.5866666666666667,0.03999999999999998,0.15999999999999998,0.18666666666666665,0.013333333333333308,0.24,97,80,89,87,69,77,0,0,0,1,0,1,0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
601,0.9600000000000001,0.5066666666666667,0.10666666666666663,0.3466666666666667,0.053333333333333344,0.2666666666666667,78,86,71,95,67,79,1,0,0,1,0,1,0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
602,0.7866666666666667,0.6933333333333335,0.4666666666666667,0.3466666666666667,0.6533333333333333,0.31999999999999995,62,72,88,74,63,84,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0.92,0.56,0.9466666666666667,0.84,0.013333333333333308,0.9866666666666667,80,99,78,86,100,89,1,0,0,0,1,0,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
604,0.6533333333333333,0.41333333333333333,0.9333333333333335,0.18666666666666665,0.9333333333333335,0.24,67,54,60,72,93,79,0,0,0,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.24,0.9466666666666667,0.7066666666666667,0.9333333333333335,0.44000000000000006,0.08000000000000002,67,60,76,95,58,50,0,1,1,0,0,0,1,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
606,0.33333333333333337,0.8133333333333334,0.7333333333333333,0.92,0.026666666666666672,0.1333333333333333,64,86,68,85,71,51,0,1,1,0,0,0,1,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
607,0.21333333333333337,0.9733333333333333,0.3733333333333333,0.3733333333333333,0.7866666666666667,0.88,64,58,71,77,80,85,0,1,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
608,0.29333333333333333,0.7733333333333333,0.84,0.2666666666666667,0.10666666666666663,0.7600000000000001,81,98,95,98,62,88,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
609,0.64,0.9866666666666667,0.9600000000000001,0.7466666666666667,0.10666666666666663,0.56,93,76,74,86,83,93,0,0,1,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
